Time [s],Packet ID,MOSI,MISO
35.5076470000,7707,0x06,
35.5078965000,7707,0x4F,
35.5081370000,7707,0x44,
35.5083665000,7707,0x17,
35.5086760000,7708,0x13,
35.5092590000,7709,0x3F,
35.5095140000,7709,0xCF,
35.5097940000,7709,0x06,
35.5100435000,7709,0x4F,
35.5102835000,7709,0x44,
35.5105130000,7709,0x17,
35.5108225000,7710,0x14,
35.5111390000,7711,0x3F,
35.5113945000,7711,0xCF,
35.5116745000,7711,0x06,
35.5119240000,7711,0x4F,
35.5121645000,7711,0x44,
35.5123940000,7711,0x17,
35.5127355000,7712,0x15,
35.5130535000,7713,0x3F,
35.5133085000,7713,0xCF,
35.5135885000,7713,0x06,
35.5139175000,7713,0x4F,
35.5141575000,7713,0x44,
35.5143870000,7713,0x17,
35.5147295000,7714,0x00,
35.5150430000,7715,0x3F,
35.5152985000,7715,0xBF,
35.5155800000,7715,0x3F,
35.5158320000,7715,0x3F,
35.5160725000,7715,0x04,
35.5163005000,7715,0x07,
35.5166090000,7716,0x01,
35.5169235000,7717,0x3F,
35.5171790000,7717,0xBF,
35.5174925000,7717,0x3F,
35.5177445000,7717,0x3F,
35.5179520000,7717,0x04,
35.5181795000,7717,0x07,
35.5185200000,7718,0x02,
35.5190350000,7719,0x3F,
35.5192905000,7719,0xBF,
35.5195720000,7719,0x3F,
35.5198240000,7719,0x3F,
35.5200640000,7719,0x04,
35.5202920000,7719,0x07,
35.5206000000,7720,0x03,
35.5209165000,7721,0x3F,
35.5211715000,7721,0xBF,
35.5214535000,7721,0x3F,
35.5217055000,7721,0x3F,
35.5219455000,7721,0x04,
35.5221735000,7721,0x07,
35.5225150000,7722,0x04,
35.5228295000,7723,0x3F,
35.5230850000,7723,0xBF,
35.5233665000,7723,0x3F,
35.5236190000,7723,0x3F,
35.5239370000,7723,0x04,
35.5241650000,7723,0x07,
35.5244610000,7724,0x05,
35.5246840000,7724,0xA0,
35.5249425000,7725,0xFF,
35.5251870000,7726,0xFF,
35.5255090000,7726,0xFF,
35.6232995000,7726,0xFC,
35.6235485000,7726,0xE6,
35.6239090000,7726,0xDA,
35.6241585000,7726,0xFD,
35.6244415000,7726,0x00,
35.6246850000,7726,0x00,
35.6249700000,7726,0xFE,
35.6252240000,7726,0xFD,
35.6255415000,7726,0xE6,
35.6257900000,7726,0x00,
35.6260665000,7726,0x00,
35.6263130000,7726,0x00,
35.6265345000,7726,0x20,
35.6269110000,7727,0x10,
35.6272255000,7728,0x3F,
35.6274805000,7728,0xCF,
35.6277930000,7728,0x06,
35.6280425000,7728,0x4F,
35.6282825000,7728,0x44,
35.6284795000,7728,0x17,
35.6289910000,7729,0x11,
35.6293400000,7730,0x3F,
35.6295955000,7730,0xCF,
35.6298750000,7730,0x06,
35.6301250000,7730,0x4F,
35.6303650000,7730,0x44,
35.6305945000,7730,0x17,
35.6309035000,7731,0x12,
35.6312205000,7732,0x3F,
35.6314755000,7732,0xCF,
35.6317880000,7732,0x06,
35.6320380000,7732,0x4F,
35.6322455000,7732,0x44,
35.6324750000,7732,0x17,
35.6328175000,7733,0x13,
35.6331350000,7734,0x3F,
35.6333905000,7734,0xCF,
35.6336705000,7734,0x06,
35.6339995000,7734,0x4F,
35.6342395000,7734,0x44,
35.6344690000,7734,0x17,
35.6348105000,7735,0x14,
35.6351265000,7736,0x3F,
35.6353820000,7736,0xCF,
35.6356620000,7736,0x06,
35.6359120000,7736,0x4F,
35.6361520000,7736,0x44,
35.6363815000,7736,0x17,
35.6366910000,7737,0x15,
35.6370090000,7738,0x3F,
35.6372645000,7738,0xCF,
35.6375770000,7738,0x06,
35.6378270000,7738,0x4F,
35.6380665000,7738,0x44,
35.6382635000,7738,0x17,
35.6386050000,7739,0x00,
35.6391210000,7740,0x3F,
35.6393765000,7740,0xBF,
35.6396580000,7740,0x3F,
35.6399100000,7740,0x3F,
35.6401505000,7740,0x04,
35.6403780000,7740,0x07,
35.6406870000,7741,0x01,
35.6410015000,7742,0x3F,
35.6412570000,7742,0xBF,
35.6415715000,7742,0x3F,
35.6418230000,7742,0x3F,
35.6420630000,7742,0x04,
35.6422585000,7742,0x07,
35.6425990000,7743,0x02,
35.6429140000,7744,0x3F,
35.6431695000,7744,0xBF,
35.6434510000,7744,0x3F,
35.6437035000,7744,0x3F,
35.6440215000,7744,0x04,
35.6442495000,7744,0x07,
35.6445900000,7745,0x03,
35.6449070000,7746,0x3F,
35.6451625000,7746,0xBF,
35.6454440000,7746,0x3F,
35.6456965000,7746,0x3F,
35.6459365000,7746,0x04,
35.6461645000,7746,0x07,
35.6464730000,7747,0x04,
35.6467880000,7748,0x3F,
35.6470430000,7748,0xBF,
35.6473575000,7748,0x3F,
35.6476095000,7748,0x3F,
35.6478495000,7748,0x04,
35.6480450000,7748,0x07,
35.6483725000,7749,0x05,
35.6485965000,7749,0xA0,
35.6490230000,7750,0xFF,
35.6492675000,7751,0xFF,
35.6495890000,7751,0xFF,
35.7220630000,7751,0xFC,
35.7223115000,7751,0xE6,
35.7225930000,7751,0xDA,
35.7228420000,7751,0xFD,
35.7231250000,7751,0x00,
35.7233690000,7751,0x00,
35.7236535000,7751,0xFE,
35.7239870000,7751,0xFD,
35.7243035000,7751,0xE6,
35.7245520000,7751,0x00,
35.7248290000,7751,0x00,
35.7250755000,7751,0x00,
35.7252970000,7751,0x20,
35.7256740000,7752,0x10,
35.7259885000,7753,0x3F,
35.7262440000,7753,0xCF,
35.7265565000,7753,0x06,
35.7268065000,7753,0x4F,
35.7270465000,7753,0x44,
35.7272435000,7753,0x17,
35.7275855000,7754,0x11,
35.7279020000,7755,0x3F,
35.7281575000,7755,0xCF,
35.7284375000,7755,0x06,
35.7286870000,7755,0x4F,
35.7291305000,7755,0x44,
35.7293595000,7755,0x17,
35.7296690000,7756,0x12,
35.7299855000,7757,0x3F,
35.7302405000,7757,0xCF,
35.7305535000,7757,0x06,
35.7308030000,7757,0x4F,
35.7310110000,7757,0x44,
35.7312400000,7757,0x17,
35.7315820000,7758,0x13,
35.7319000000,7759,0x3F,
35.7321555000,7759,0xCF,
35.7324355000,7759,0x06,
35.7326855000,7759,0x4F,
35.7329255000,7759,0x44,
35.7331550000,7759,0x17,
35.7334645000,7760,0x14,
35.7338130000,7761,0x3F,
35.7341480000,7761,0xCF,
35.7344280000,7761,0x06,
35.7346775000,7761,0x4F,
35.7349180000,7761,0x44,
35.7351475000,7761,0x17,
35.7354570000,7762,0x15,
35.7358070000,7763,0x3F,
35.7360625000,7763,0xCF,
35.7363420000,7763,0x06,
35.7365920000,7763,0x4F,
35.7368320000,7763,0x44,
35.7370615000,7763,0x17,
35.7373715000,7764,0x00,
35.7376850000,7765,0x3F,
35.7379400000,7765,0xBF,
35.7382220000,7765,0x3F,
35.7384740000,7765,0x3F,
35.7387145000,7765,0x04,
35.7391440000,7765,0x07,
35.7394525000,7766,0x01,
35.7397675000,7767,0x3F,
35.7400225000,7767,0xBF,
35.7403365000,7767,0x3F,
35.7405885000,7767,0x3F,
35.7408280000,7767,0x04,
35.7410235000,7767,0x07,
35.7413640000,7768,0x02,
35.7416790000,7769,0x3F,
35.7419345000,7769,0xBF,
35.7422160000,7769,0x3F,
35.7424685000,7769,0x3F,
35.7427085000,7769,0x04,
35.7429365000,7769,0x07,
35.7432450000,7770,0x03,
35.7435935000,7771,0x3F,
35.7438490000,7771,0xBF,
35.7442075000,7771,0x3F,
35.7444595000,7771,0x3F,
35.7447000000,7771,0x04,
35.7449280000,7771,0x07,
35.7452365000,7772,0x04,
35.7455835000,7773,0x3F,
35.7458390000,7773,0xBF,
35.7461200000,7773,0x3F,
35.7463725000,7773,0x3F,
35.7466125000,7773,0x04,
35.7468405000,7773,0x07,
35.7471360000,7774,0x05,
35.7473600000,7774,0xA0,
35.7476185000,7775,0xFF,
35.7478630000,7776,0xFF,
35.7481525000,7776,0xFF,
35.8461445000,7776,0xFC,
35.8463930000,7776,0xE6,
35.8466830000,7776,0xDA,
35.8469325000,7776,0xFD,
35.8472230000,7776,0x00,
35.8474670000,7776,0x00,
35.8477600000,7776,0xFE,
35.8480140000,7776,0xFD,
35.8483070000,7776,0xE6,
35.8485560000,7776,0x00,
35.8488735000,7776,0x00,
35.8492900000,7776,0x00,
35.8495115000,7776,0x20,
35.8499200000,7777,0x10,
35.8502425000,7778,0x3F,
35.8504975000,7778,0xCF,
35.8507860000,7778,0x06,
35.8510355000,7778,0x4F,
35.8512760000,7778,0x44,
35.8515055000,7778,0x17,
35.8518150000,7779,0x11,
35.8521715000,7780,0x3F,
35.8524270000,7780,0xCF,
35.8527145000,7780,0x06,
35.8529645000,7780,0x4F,
35.8532045000,7780,0x44,
35.8534340000,7780,0x17,
35.8537435000,7781,0x12,
35.8541800000,7782,0x3F,
35.8544350000,7782,0xCF,
35.8547230000,7782,0x06,
35.8549730000,7782,0x4F,
35.8552130000,7782,0x44,
35.8554425000,7782,0x17,
35.8557520000,7783,0x13,
35.8560780000,7784,0x3F,
35.8563335000,7784,0xCF,
35.8566545000,7784,0x06,
35.8569035000,7784,0x4F,
35.8571435000,7784,0x44,
35.8573405000,7784,0x17,
35.8576820000,7785,0x14,
35.8580065000,7786,0x3F,
35.8582615000,7786,0xCF,
35.8585500000,7786,0x06,
35.8587995000,7786,0x4F,
35.8592420000,7786,0x44,
35.8594710000,7786,0x17,
35.8597805000,7787,0x15,
35.8601385000,7788,0x3F,
35.8603935000,7788,0xCF,
35.8606815000,7788,0x06,
35.8609310000,7788,0x4F,
35.8611715000,7788,0x44,
35.8614005000,7788,0x17,
35.8617105000,7789,0x00,
35.8620320000,7790,0x3F,
35.8622875000,7790,0xBF,
35.8625775000,7790,0x3F,
35.8628295000,7790,0x3F,
35.8630695000,7790,0x04,
35.8632975000,7790,0x07,
35.8636060000,7791,0x01,
35.8640405000,7792,0x3F,
35.8642950000,7792,0xBF,
35.8645850000,7792,0x3F,
35.8648370000,7792,0x3F,
35.8650775000,7792,0x04,
35.8653055000,7792,0x07,
35.8656140000,7793,0x02,
35.8659695000,7794,0x3F,
35.8662245000,7794,0xBF,
35.8665145000,7794,0x3F,
35.8667670000,7794,0x3F,
35.8670070000,7794,0x04,
35.8672350000,7794,0x07,
35.8675435000,7795,0x03,
35.8678680000,7796,0x3F,
35.8681560000,7796,0xBF,
35.8684455000,7796,0x3F,
35.8686975000,7796,0x3F,
35.8689375000,7796,0x04,
35.8693345000,7796,0x07,
35.8696750000,7797,0x04,
35.8699985000,7798,0x3F,
35.8702530000,7798,0xBF,
35.8705430000,7798,0x3F,
35.8707950000,7798,0x3F,
35.8710355000,7798,0x04,
35.8712635000,7798,0x07,
35.8715590000,7799,0x05,
35.8717825000,7799,0xA0,
35.8720410000,7800,0xFF,
35.8722855000,7801,0xFF,
35.8725750000,7801,0xFF,
35.9439605000,7801,0xFC,
35.9442885000,7801,0xE6,
35.9446110000,7801,0xDA,
35.9448610000,7801,0xFD,
35.9451515000,7801,0x00,
35.9453955000,7801,0x00,
35.9456880000,7801,0xFE,
35.9459415000,7801,0xFD,
35.9462350000,7801,0xE6,
35.9464835000,7801,0x00,
35.9467685000,7801,0x00,
35.9470155000,7801,0x00,
35.9472370000,7801,0x20,
35.9476465000,7802,0x10,
35.9479695000,7803,0x3F,
35.9482250000,7803,0xCF,
35.9485135000,7803,0x06,
35.9487630000,7803,0x4F,
35.9490030000,7803,0x44,
35.9494360000,7803,0x17,
35.9497455000,7804,0x11,
35.9500700000,7805,0x3F,
35.9503255000,7805,0xCF,
35.9506465000,7805,0x06,
35.9508960000,7805,0x4F,
35.9511355000,7805,0x44,
35.9513330000,7805,0x17,
35.9516745000,7806,0x12,
35.9519990000,7807,0x3F,
35.9522545000,7807,0xCF,
35.9525425000,7807,0x06,
35.9527920000,7807,0x4F,
35.9530325000,7807,0x44,
35.9532620000,7807,0x17,
35.9535715000,7808,0x13,
35.9539295000,7809,0x3F,
35.9542645000,7809,0xCF,
35.9545525000,7809,0x06,
35.9548025000,7809,0x4F,
35.9550425000,7809,0x44,
35.9552720000,7809,0x17,
35.9555815000,7810,0x14,
35.9559380000,7811,0x3F,
35.9561935000,7811,0xCF,
35.9564815000,7811,0x06,
35.9567310000,7811,0x4F,
35.9569715000,7811,0x44,
35.9572010000,7811,0x17,
35.9575100000,7812,0x15,
35.9578365000,7813,0x3F,
35.9580920000,7813,0xCF,
35.9584125000,7813,0x06,
35.9586625000,7813,0x4F,
35.9589025000,7813,0x44,
35.9593015000,7813,0x17,
35.9596435000,7814,0x00,
35.9599655000,7815,0x3F,
35.9602205000,7815,0xBF,
35.9605105000,7815,0x3F,
35.9607625000,7815,0x3F,
35.9610030000,7815,0x04,
35.9612310000,7815,0x07,
35.9615395000,7816,0x01,
35.9618625000,7817,0x3F,
35.9621175000,7817,0xBF,
35.9624400000,7817,0x3F,
35.9626920000,7817,0x3F,
35.9629320000,7817,0x04,
35.9631600000,7817,0x07,
35.9634685000,7818,0x02,
35.9637915000,7819,0x3F,
35.9641570000,7819,0xBF,
35.9644470000,7819,0x3F,
35.9646985000,7819,0x3F,
35.9649390000,7819,0x04,
35.9651665000,7819,0x07,
35.9654750000,7820,0x03,
35.9658000000,7821,0x3F,
35.9660550000,7821,0xBF,
35.9663450000,7821,0x3F,
35.9665970000,7821,0x3F,
35.9668370000,7821,0x04,
35.9670650000,7821,0x07,
35.9673735000,7822,0x04,
35.9677290000,7823,0x3F,
35.9679845000,7823,0xBF,
35.9682745000,7823,0x3F,
35.9685265000,7823,0x3F,
35.9687670000,7823,0x04,
35.9689945000,7823,0x07,
35.9694905000,7824,0x05,
35.9697140000,7824,0xA0,
35.9699725000,7825,0xFF,
35.9702170000,7826,0xFF,
35.9705060000,7826,0xFF,
36.0681845000,7826,0xFC,
36.0684335000,7826,0xE6,
36.0687230000,7826,0xDA,
36.0689725000,7826,0xFD,
36.0694645000,7826,0x00,
36.0697085000,7826,0x00,
36.0700015000,7826,0xFE,
36.0702555000,7826,0xFD,
36.0705485000,7826,0xE6,
36.0707975000,7826,0x00,
36.0710825000,7826,0x00,
36.0713295000,7826,0x00,
36.0715510000,7826,0x20,
36.0719595000,7827,0x10,
36.0722825000,7828,0x3F,
36.0725380000,7828,0xCF,
36.0728265000,7828,0x06,
36.0730760000,7828,0x4F,
36.0733165000,7828,0x44,
36.0735460000,7828,0x17,
36.0738555000,7829,0x11,
36.0742915000,7830,0x3F,
36.0745465000,7830,0xCF,
36.0748350000,7830,0x06,
36.0750845000,7830,0x4F,
36.0753250000,7830,0x44,
36.0755545000,7830,0x17,
36.0758640000,7831,0x12,
36.0762210000,7832,0x3F,
36.0764760000,7832,0xCF,
36.0767640000,7832,0x06,
36.0770135000,7832,0x4F,
36.0772535000,7832,0x44,
36.0774825000,7832,0x17,
36.0777915000,7833,0x13,
36.0781180000,7834,0x3F,
36.0783735000,7834,0xCF,
36.0786615000,7834,0x06,
36.0789110000,7834,0x4F,
36.0793535000,7834,0x44,
36.0795825000,7834,0x17,
36.0798925000,7835,0x14,
36.0802490000,7836,0x3F,
36.0805040000,7836,0xCF,
36.0807925000,7836,0x06,
36.0810420000,7836,0x4F,
36.0812820000,7836,0x44,
36.0815115000,7836,0x17,
36.0818205000,7837,0x15,
36.0821470000,7838,0x3F,
36.0824025000,7838,0xCF,
36.0827230000,7838,0x06,
36.0829725000,7838,0x4F,
36.0831800000,7838,0x44,
36.0834095000,7838,0x17,
36.0837515000,7839,0x00,
36.0840725000,7840,0x3F,
36.0844070000,7840,0xBF,
36.0847295000,7840,0x3F,
36.0849815000,7840,0x3F,
36.0852215000,7840,0x04,
36.0854170000,7840,0x07,
36.0857580000,7841,0x01,
36.0860810000,7842,0x3F,
36.0863365000,7842,0xBF,
36.0866265000,7842,0x3F,
36.0868785000,7842,0x3F,
36.0871185000,7842,0x04,
36.0873465000,7842,0x07,
36.0876550000,7843,0x02,
36.0880105000,7844,0x3F,
36.0882655000,7844,0xBF,
36.0885555000,7844,0x3F,
36.0888070000,7844,0x3F,
36.0890475000,7844,0x04,
36.0894435000,7844,0x07,
36.0897850000,7845,0x03,
36.0901100000,7846,0x3F,
36.0903650000,7846,0xBF,
36.0906545000,7846,0x3F,
36.0909070000,7846,0x3F,
36.0911470000,7846,0x04,
36.0913750000,7846,0x07,
36.0916835000,7847,0x04,
36.0920390000,7848,0x3F,
36.0922940000,7848,0xBF,
36.0925840000,7848,0x3F,
36.0928355000,7848,0x3F,
36.0930760000,7848,0x04,
36.0933035000,7848,0x07,
36.0935990000,7849,0x05,
36.0938230000,7849,0xA0,
36.0940815000,7850,0xFF,
36.0944040000,7851,0xFF,
36.0946930000,7851,0xFF,
36.1671900000,7851,0xFC,
36.1674390000,7851,0xE6,
36.1677290000,7851,0xDA,
36.1679780000,7851,0xFD,
36.1682685000,7851,0x00,
36.1685125000,7851,0x00,
36.1688055000,7851,0xFE,
36.1690595000,7851,0xFD,
36.1695560000,7851,0xE6,
36.1698050000,7851,0x00,
36.1700900000,7851,0x00,
36.1703370000,7851,0x00,
36.1705585000,7851,0x20,
36.1709675000,7852,0x10,
36.1712910000,7853,0x3F,
36.1715465000,7853,0xCF,
36.1718345000,7853,0x06,
36.1720845000,7853,0x4F,
36.1723245000,7853,0x44,
36.1725540000,7853,0x17,
36.1728635000,7854,0x11,
36.1732200000,7855,0x3F,
36.1734750000,7855,0xCF,
36.1737630000,7855,0x06,
36.1740125000,7855,0x4F,
36.1743320000,7855,0x44,
36.1745610000,7855,0x17,
36.1748705000,7856,0x12,
36.1752275000,7857,0x3F,
36.1754820000,7857,0xCF,
36.1757700000,7857,0x06,
36.1760195000,7857,0x4F,
36.1762600000,7857,0x44,
36.1764895000,7857,0x17,
36.1767985000,7858,0x13,
36.1771245000,7859,0x3F,
36.1773800000,7859,0xCF,
36.1776680000,7859,0x06,
36.1779180000,7859,0x4F,
36.1781580000,7859,0x44,
36.1783875000,7859,0x17,
36.1787295000,7860,0x14,
36.1790540000,7861,0x3F,
36.1795115000,7861,0xCF,
36.1797990000,7861,0x06,
36.1800485000,7861,0x4F,
36.1802885000,7861,0x44,
36.1805180000,7861,0x17,
36.1808270000,7862,0x15,
36.1811535000,7863,0x3F,
36.1814090000,7863,0xCF,
36.1817295000,7863,0x06,
36.1819790000,7863,0x4F,
36.1821865000,7863,0x44,
36.1824160000,7863,0x17,
36.1827580000,7864,0x00,
36.1830790000,7865,0x3F,
36.1833345000,7865,0xBF,
36.1836245000,7865,0x3F,
36.1838765000,7865,0x3F,
36.1841170000,7865,0x04,
36.1844240000,7865,0x07,
36.1847645000,7866,0x01,
36.1850875000,7867,0x3F,
36.1853430000,7867,0xBF,
36.1856330000,7867,0x3F,
36.1858850000,7867,0x3F,
36.1861255000,7867,0x04,
36.1863530000,7867,0x07,
36.1866620000,7868,0x02,
36.1870175000,7869,0x3F,
36.1872725000,7869,0xBF,
36.1875625000,7869,0x3F,
36.1878145000,7869,0x3F,
36.1880550000,7869,0x04,
36.1882825000,7869,0x07,
36.1885905000,7870,0x03,
36.1889150000,7871,0x3F,
36.1893710000,7871,0xBF,
36.1896605000,7871,0x3F,
36.1899125000,7871,0x3F,
36.1901530000,7871,0x04,
36.1903810000,7871,0x07,
36.1906895000,7872,0x04,
36.1910445000,7873,0x3F,
36.1913000000,7873,0xBF,
36.1915895000,7873,0x3F,
36.1918415000,7873,0x3F,
36.1920815000,7873,0x04,
36.1923095000,7873,0x07,
36.1926050000,7874,0x05,
36.1928290000,7874,0xA0,
36.1930870000,7875,0xFF,
36.1933315000,7876,0xFF,
36.1936215000,7876,0xFF,
36.2915165000,7876,0xFC,
36.2917650000,7876,0xE6,
36.2920550000,7876,0xDA,
36.2923050000,7876,0xFD,
36.2925955000,7876,0x00,
36.2928395000,7876,0x00,
36.2931325000,7876,0xFE,
36.2933865000,7876,0xFD,
36.2936795000,7876,0xE6,
36.2939285000,7876,0x00,
36.2942135000,7876,0x00,
36.2945725000,7876,0x00,
36.2947940000,7876,0x20,
36.2951705000,7877,0x10,
36.2955260000,7878,0x3F,
36.2957810000,7878,0xCF,
36.2960690000,7878,0x06,
36.2963190000,7878,0x4F,
36.2965590000,7878,0x44,
36.2967885000,7878,0x17,
36.2970980000,7879,0x11,
36.2974225000,7880,0x3F,
36.2976775000,7880,0xCF,
36.2979660000,7880,0x06,
36.2982155000,7880,0x4F,
36.2984560000,7880,0x44,
36.2986855000,7880,0x17,
36.2989950000,7881,0x12,
36.2995535000,7882,0x3F,
36.2998085000,7882,0xCF,
36.3000965000,7882,0x06,
36.3003465000,7882,0x4F,
36.3005865000,7882,0x44,
36.3008160000,7882,0x17,
36.3011255000,7883,0x13,
36.3014515000,7884,0x3F,
36.3017070000,7884,0xCF,
36.3019950000,7884,0x06,
36.3022450000,7884,0x4F,
36.3024850000,7884,0x44,
36.3027145000,7884,0x17,
36.3030565000,7885,0x14,
36.3033815000,7886,0x3F,
36.3036365000,7886,0xCF,
36.3039245000,7886,0x06,
36.3041745000,7886,0x4F,
36.3044940000,7886,0x44,
36.3047230000,7886,0x17,
36.3050645000,7887,0x15,
36.3053910000,7888,0x3F,
36.3056465000,7888,0xCF,
36.3059350000,7888,0x06,
36.3061845000,7888,0x4F,
36.3064245000,7888,0x44,
36.3066540000,7888,0x17,
36.3069640000,7889,0x00,
36.3073180000,7890,0x3F,
36.3075730000,7890,0xBF,
36.3078630000,7890,0x3F,
36.3081150000,7890,0x3F,
36.3083555000,7890,0x04,
36.3085835000,7890,0x07,
36.3088915000,7891,0x01,
36.3092145000,7892,0x3F,
36.3097025000,7892,0xBF,
36.3099925000,7892,0x3F,
36.3102445000,7892,0x3F,
36.3104850000,7892,0x04,
36.3107125000,7892,0x07,
36.3110215000,7893,0x02,
36.3113760000,7894,0x3F,
36.3116315000,7894,0xBF,
36.3119215000,7894,0x3F,
36.3121735000,7894,0x3F,
36.3124135000,7894,0x04,
36.3126415000,7894,0x07,
36.3129500000,7895,0x03,
36.3132745000,7896,0x3F,
36.3135300000,7896,0xBF,
36.3138520000,7896,0x3F,
36.3141035000,7896,0x3F,
36.3144220000,7896,0x04,
36.3146500000,7896,0x07,
36.3149585000,7897,0x04,
36.3152815000,7898,0x3F,
36.3155370000,7898,0xBF,
36.3158595000,7898,0x3F,
36.3161110000,7898,0x3F,
36.3163505000,7898,0x04,
36.3165780000,7898,0x07,
36.3168740000,7899,0x05,
36.3170980000,7899,0xA0,
36.3173565000,7900,0xFF,
36.3176015000,7901,0xFF,
36.3178905000,7901,0xFF,
36.4159175000,7901,0xFC,
36.4161665000,7901,0xE6,
36.4164565000,7901,0xDA,
36.4167060000,7901,0xFD,
36.4169965000,7901,0x00,
36.4172405000,7901,0x00,
36.4175335000,7901,0xFE,
36.4177875000,7901,0xFD,
36.4181135000,7901,0xE6,
36.4183625000,7901,0x00,
36.4186475000,7901,0x00,
36.4188945000,7901,0x00,
36.4191160000,7901,0x20,
36.4196950000,7902,0x10,
36.4200175000,7903,0x3F,
36.4202730000,7903,0xCF,
36.4205610000,7903,0x06,
36.4208105000,7903,0x4F,
36.4210510000,7903,0x44,
36.4212805000,7903,0x17,
36.4216220000,7904,0x11,
36.4219470000,7905,0x3F,
36.4222025000,7905,0xCF,
36.4224905000,7905,0x06,
36.4227405000,7905,0x4F,
36.4229805000,7905,0x44,
36.4232100000,7905,0x17,
36.4235195000,7906,0x12,
36.4238760000,7907,0x3F,
36.4241310000,7907,0xCF,
36.4244990000,7907,0x06,
36.4247490000,7907,0x4F,
36.4249890000,7907,0x44,
36.4252185000,7907,0x17,
36.4255280000,7908,0x13,
36.4258865000,7909,0x3F,
36.4261420000,7909,0xCF,
36.4264305000,7909,0x06,
36.4266800000,7909,0x4F,
36.4269200000,7909,0x44,
36.4271495000,7909,0x17,
36.4274585000,7910,0x14,
36.4277830000,7911,0x3F,
36.4280385000,7911,0xCF,
36.4283265000,7911,0x06,
36.4285760000,7911,0x4F,
36.4288165000,7911,0x44,
36.4290460000,7911,0x17,
36.4295575000,7912,0x15,
36.4299165000,7913,0x3F,
36.4301715000,7913,0xCF,
36.4304600000,7913,0x06,
36.4307090000,7913,0x4F,
36.4309495000,7913,0x44,
36.4311790000,7913,0x17,
36.4314885000,7914,0x00,
36.4318095000,7915,0x3F,
36.4320650000,7915,0xBF,
36.4323870000,7915,0x3F,
36.4326385000,7915,0x3F,
36.4328460000,7915,0x04,
36.4330735000,7915,0x07,
36.4334140000,7916,0x01,
36.4337365000,7917,0x3F,
36.4339920000,7917,0xBF,
36.4342820000,7917,0x3F,
36.4346460000,7917,0x3F,
36.4348535000,7917,0x04,
36.4350810000,7917,0x07,
36.4354215000,7918,0x02,
36.4357445000,7919,0x3F,
36.4360000000,7919,0xBF,
36.4362895000,7919,0x3F,
36.4365420000,7919,0x3F,
36.4367820000,7919,0x04,
36.4370100000,7919,0x07,
36.4373185000,7920,0x03,
36.4376755000,7921,0x3F,
36.4379305000,7921,0xBF,
36.4382205000,7921,0x3F,
36.4384720000,7921,0x3F,
36.4387125000,7921,0x04,
36.4389400000,7921,0x07,
36.4392480000,7922,0x04,
36.4397715000,7923,0x3F,
36.4400265000,7923,0xBF,
36.4403165000,7923,0x3F,
36.4405685000,7923,0x3F,
36.4408090000,7923,0x04,
36.4410365000,7923,0x07,
36.4413325000,7924,0x05,
36.4415560000,7924,0xA0,
36.4418145000,7925,0xFF,
36.4420585000,7926,0xFF,
36.4423480000,7926,0xFF,
36.5118505000,7926,0xFC,
36.5120995000,7926,0xE6,
36.5125155000,7926,0xDA,
36.5127650000,7926,0xFD,
36.5130475000,7926,0x00,
36.5134585000,7926,0x00,
36.5137430000,7926,0xFE,
36.5139970000,7926,0xFD,
36.5145290000,7926,0xE6,
36.5147780000,7926,0x00,
36.5150555000,7926,0x00,
36.5153025000,7926,0x00,
36.5156905000,7926,0x20,
36.5161000000,7927,0x10,
36.5165500000,7928,0x3F,
36.5168055000,7928,0xCF,
36.5171175000,7928,0x06,
36.5173670000,7928,0x4F,
36.5177415000,7928,0x44,
36.5179710000,7928,0x17,
36.5182805000,7929,0x11,
36.5187635000,7930,0x3F,
36.5190190000,7930,0xCF,
36.5192990000,7930,0x06,
36.5199195000,7930,0x4F,
36.5201595000,7930,0x44,
36.5203890000,7930,0x17,
36.5208660000,7931,0x12,
36.5211820000,7932,0x3F,
36.5214375000,7932,0xCF,
36.5218855000,7932,0x06,
36.5221350000,7932,0x4F,
36.5223755000,7932,0x44,
36.5225725000,7932,0x17,
36.5231275000,7933,0x13,
36.5234455000,7934,0x3F,
36.5237010000,7934,0xCF,
36.5239810000,7934,0x06,
36.5242305000,7934,0x4F,
36.5245500000,7934,0x44,
36.5247795000,7934,0x17,
36.5250890000,7935,0x14,
36.5254380000,7936,0x3F,
36.5256930000,7936,0xCF,
36.5259735000,7936,0x06,
36.5262230000,7936,0x4F,
36.5264630000,7936,0x44,
36.5266925000,7936,0x17,
36.5270025000,7937,0x15,
36.5273200000,7938,0x3F,
36.5275755000,7938,0xCF,
36.5278875000,7938,0x06,
36.5281375000,7938,0x4F,
36.5283450000,7938,0x44,
36.5285740000,7938,0x17,
36.5289165000,7939,0x00,
36.5292290000,7940,0x3F,
36.5296870000,7940,0xBF,
36.5299685000,7940,0x3F,
36.5302205000,7940,0x3F,
36.5304605000,7940,0x04,
36.5306885000,7940,0x07,
36.5309965000,7941,0x01,
36.5313110000,7942,0x3F,
36.5315665000,7942,0xBF,
36.5318480000,7942,0x3F,
36.5321005000,7942,0x3F,
36.5323405000,7942,0x04,
36.5325685000,7942,0x07,
36.5329095000,7943,0x02,
36.5332245000,7944,0x3F,
36.5334800000,7944,0xBF,
36.5337615000,7944,0x3F,
36.5340135000,7944,0x3F,
36.5342540000,7944,0x04,
36.5345595000,7944,0x07,
